phi_rad,SP,LP,LD,T22,T26
0.7414158662471912,-0.0022179982487794997,0.0004064667936456395,-0.0009145794379213407,-0.00671024577243207,0.0049096841863435735
0.7539822368615505,-0.0022509398097987653,0.0003735252326263739,-0.0009475209989406063,-0.006743187333451335,0.004876742625324308
0.7665486074759098,-0.002283494915504893,0.00034097012692024635,-0.0009800761046467339,-0.006775742439157463,0.00484418751961818
0.7791149780902691,-0.0023156584250693,0.0003088066173558392,-0.001012239614211141,-0.0068079059487218705,0.004812024010053773
0.7916813487046279,-0.0023474252595009747,0.0002770397829241645,-0.0010440064486428157,-0.006839672783153545,0.004780257175622098
0.8042477193189872,-0.0023787904024485094,0.00024567463997662983,-0.0010753715915903504,-0.0068710379261010795,0.004748892032674564
0.8168140899333465,-0.0024097489009922354,0.0002147161414329038,-0.0011063300901340764,-0.006901996424644806,0.004717933534130837
0.8293804605477058,-0.0024402958664263502,0.00018416917599878898,-0.0011368770555681912,-0.006932543390078921,0.0046873865686967225
0.8419468311620646,-0.002470426475030899,0.0001540385673942401,-0.00116700766417274,-0.00696267399868347,0.004657255960092173
0.8545132017764239,-0.0025001359688335005,0.0001243290735916387,-0.0011967171579753415,-0.006992383492486071,0.004627546466289573
0.8670795723907831,-0.0025294196563606782,9.504538606446098e-05,-0.0012260008455025192,-0.007021667180013249,0.0045982627787623945
0.8796459430051424,-0.0025582729133787055,6.619212904643377e-05,-0.0012548541025205464,-0.007050520437031276,0.004569409521744367
0.8922123136195017,-0.00258669118362382,3.777385880131918e-05,-0.001283272372765661,-0.00707893870727639,0.004540991251499253
0.904778684233861,-0.002614669979521716,9.795062903423298e-06,-0.001311251168663557,-0.007106917503174286,0.004513012455601357
0.9173450548482203,-0.0026422048828961806,-1.773984047104141e-05,-0.0013387860720380216,-0.007134452406548751,0.0044854775522268926
0.9299114254625787,-0.0026692915456667746,-4.482650324163541e-05,-0.0013658727348086156,-0.007161539069319345,0.004458390889456298
0.9424777960769379,-0.0026959256905354514,-7.146064811031213e-05,-0.0013925068796772923,-0.007188173214188022,0.004431756744587621
0.9550441666912972,-0.0027221031116619813,-9.76380692368421e-05,-0.0014186843008038223,-0.007214350635314552,0.004405579323461091
0.9676105373056565,-0.0027478196753281106,-0.00012335463290297135,-0.0014444008644699515,-0.007240067198980681,0.004379862759794962
0.9801769079200158,-0.00277307132059032,-0.0001486062781651809,-0.001469652509732161,-0.007265318844242891,0.004354611114532753
0.992743278534375,-0.002797854059921097,-0.00017338901749595773,-0.001494435249062938,-0.007290101583573667,0.004329828375201976
1.0053096491487343,-0.002822163979838611,-0.00019769893741347156,-0.0015187451689804518,-0.007314411503491181,0.004305518455284462
