condition,K_VD_rad_h,phi_star_rad,stability,delta_omega_rad_h,K_DV_rad_h
T23,0.04979959919839679,-3.1032809661747702,unstable,-0.0014315355598282231,0.012424951558233189
T23,0.049899799599198394,-0.038209199522417414,stable,-0.0014315355598282231,0.012424951558233189
T23,0.049899799599198394,-3.1033834540673757,unstable,-0.0014315355598282231,0.012424951558233189
T23,0.05,-0.03810725863171749,stable,-0.0014315355598282231,0.012424951558233189
T23,0.05,-3.103485394958076,unstable,-0.0014315355598282231,0.012424951558233189
T25,0.0,-0.35957442349731084,unstable,0.004372041082693734,0.012424951558233189
T25,0.0,-2.7820182300924827,stable,0.004372041082693734,0.012424951558233189
T25,0.0001002004008016032,-0.3626323968823155,unstable,0.004372041082693734,0.012424951558233189
T25,0.0001002004008016032,-2.778960256707478,stable,0.004372041082693734,0.012424951558233189
T25,0.0002004008016032064,-0.3657441407019264,unstable,0.004372041082693734,0.012424951558233189
T25,0.0002004008016032064,-2.775848512887867,stable,0.004372041082693734,0.012424951558233189
T25,0.0003006012024048096,-0.3689111234469755,unstable,0.004372041082693734,0.012424951558233189
T25,0.0003006012024048096,-2.772681530142817,stable,0.004372041082693734,0.012424951558233189
T25,0.0004008016032064128,-0.3721348690480095,unstable,0.004372041082693734,0.012424951558233189
T25,0.0004008016032064128,-2.7694577845417836,stable,0.004372041082693734,0.012424951558233189
T25,0.000501002004008016,-0.3754169595900083,unstable,0.004372041082693734,0.012424951558233189
T25,0.000501002004008016,-2.7661756939997844,stable,0.004372041082693734,0.012424951558233189
T25,0.0006012024048096192,-0.37875903819267487,unstable,0.004372041082693734,0.012424951558233189
T25,0.0006012024048096192,-2.7628336153971187,stable,0.004372041082693734,0.012424951558233189
T25,0.0007014028056112224,-0.382162812068513,unstable,0.004372041082693734,0.012424951558233189
T25,0.0007014028056112224,-2.75942984152128,stable,0.004372041082693734,0.012424951558233189
T25,0.0008016032064128256,-0.3856300557719896,unstable,0.004372041082693734,0.012424951558233189
T25,0.0008016032064128256,-2.7559625978178035,stable,0.004372041082693734,0.012424951558233189
T25,0.0009018036072144289,-0.3891626146542544,unstable,0.004372041082693734,0.012424951558233189
T25,0.0009018036072144289,-2.7524300389355387,stable,0.004372041082693734,0.012424951558233189
T25,0.001002004008016032,-0.39276240853917965,unstable,0.004372041082693734,0.012424951558233189
T25,0.001002004008016032,-2.7488302450506135,stable,0.004372041082693734,0.012424951558233189
T25,0.0011022044088176352,-0.39643143563794014,unstable,0.004372041082693734,0.012424951558233189
T25,0.0011022044088176352,-2.7451612179518534,stable,0.004372041082693734,0.012424951558233189
T25,0.0012024048096192384,-0.40017177672091186,unstable,0.004372041082693734,0.012424951558233189
T25,0.0012024048096192384,-2.7414208768688813,stable,0.004372041082693734,0.012424951558233189
T25,0.0013026052104208416,-0.4039855995674606,unstable,0.004372041082693734,0.012424951558233189
T25,0.0013026052104208416,-2.737607054022332,stable,0.004372041082693734,0.012424951558233189
T25,0.0014028056112224449,-0.4078751637161142,unstable,0.004372041082693734,0.012424951558233189
T25,0.0014028056112224449,-2.733717489873679,stable,0.004372041082693734,0.012424951558233189
T25,0.001503006012024048,-0.411842825539801,unstable,0.004372041082693734,0.012424951558233189
T25,0.001503006012024048,-2.729749828049992,stable,0.004372041082693734,0.012424951558233189
T25,0.0016032064128256513,-0.41589104367324037,unstable,0.004372041082693734,0.012424951558233189
T25,0.0016032064128256513,-2.7257016099165527,stable,0.004372041082693734,0.012424951558233189
T25,0.0017034068136272545,-0.4200223848222566,unstable,0.004372041082693734,0.012424951558233189
T25,0.0017034068136272545,-2.721570268767536,stable,0.004372041082693734,0.012424951558233189
T25,0.0018036072144288577,-0.4242395299878039,unstable,0.004372041082693734,0.012424951558233189
T25,0.0018036072144288577,-2.717353123601989,stable,0.004372041082693734,0.012424951558233189
T25,0.001903807615230461,-0.42854528114082147,unstable,0.004372041082693734,0.012424951558233189
T25,0.001903807615230461,-2.7130473724489717,stable,0.004372041082693734,0.012424951558233189
T25,0.002004008016032064,-0.43294256838781386,unstable,0.004372041082693734,0.012424951558233189
T25,0.002004008016032064,-2.7086500852019793,stable,0.004372041082693734,0.012424951558233189
T25,0.002104208416833667,-0.43743445767126055,unstable,0.004372041082693734,0.012424951558233189
T25,0.002104208416833667,-2.7041581959185326,stable,0.004372041082693734,0.012424951558233189
T25,0.0022044088176352704,-0.4420241590536893,unstable,0.004372041082693734,0.012424951558233189
T25,0.0022044088176352704,-2.699568494536104,stable,0.004372041082693734,0.012424951558233189
T25,0.0023046092184368736,-0.44671503563959325,unstable,0.004372041082693734,0.012424951558233189
T25,0.0023046092184368736,-2.6948776179501994,stable,0.004372041082693734,0.012424951558233189
T25,0.002404809619238477,-0.45151061319537744,unstable,0.004372041082693734,0.012424951558233189
T25,0.002404809619238477,-2.6900820403944152,stable,0.004372041082693734,0.012424951558233189
T25,0.00250501002004008,-0.45641459053433353,unstable,0.004372041082693734,0.012424951558233189
T25,0.00250501002004008,-2.68517806305546,stable,0.004372041082693734,0.012424951558233189
T25,0.0026052104208416833,-0.4614308507413445,unstable,0.004372041082693734,0.012424951558233189
T25,0.0026052104208416833,-2.680161802848449,stable,0.004372041082693734,0.012424951558233189
T25,0.0027054108216432865,-0.46656347332076775,unstable,0.004372041082693734,0.012424951558233189
T25,0.0027054108216432865,-2.675029180269025,stable,0.004372041082693734,0.012424951558233189
T25,0.0028056112224448897,-0.47181674736090784,unstable,0.004372041082693734,0.012424951558233189
T25,0.0028056112224448897,-2.6697759062288853,stable,0.004372041082693734,0.012424951558233189
T25,0.002905811623246493,-0.4771951858198422,unstable,0.004372041082693734,0.012424951558233189
T25,0.002905811623246493,-2.664397467769951,stable,0.004372041082693734,0.012424951558233189
T25,0.003006012024048096,-0.4827035410503413,unstable,0.004372041082693734,0.012424951558233189
T25,0.003006012024048096,-2.658889112539452,stable,0.004372041082693734,0.012424951558233189
T25,0.0031062124248496994,-0.4883468216965139,unstable,0.004372041082693734,0.012424951558233189
T25,0.0031062124248496994,-2.6532458318932797,stable,0.004372041082693734,0.012424951558233189
T25,0.0032064128256513026,-0.4941303111118951,unstable,0.004372041082693734,0.012424951558233189
T25,0.0032064128256513026,-2.6474623424778976,stable,0.004372041082693734,0.012424951558233189
T25,0.003306613226452906,-0.5000595874684022,unstable,0.004372041082693734,0.012424951558233189
T25,0.003306613226452906,-2.641533066121391,stable,0.004372041082693734,0.012424951558233189
T25,0.003406813627254509,-0.5061405457483561,unstable,0.004372041082693734,0.012424951558233189
T25,0.003406813627254509,-2.635452107841437,stable,0.004372041082693734,0.012424951558233189
T25,0.0035070140280561123,-0.5123794218381263,unstable,0.004372041082693734,0.012424951558233189
T25,0.0035070140280561123,-2.6292132317516668,stable,0.004372041082693734,0.012424951558233189
T25,0.0036072144288577155,-0.5187828189726549,unstable,0.004372041082693734,0.012424951558233189
T25,0.0036072144288577155,-2.6228098346171382,stable,0.004372041082693734,0.012424951558233189
T25,0.0037074148296593187,-0.5253577368158595,unstable,0.004372041082693734,0.012424951558233189
T25,0.0037074148296593187,-2.6162349167739336,stable,0.004372041082693734,0.012424951558233189
T25,0.003807615230460922,-0.5321116035037772,unstable,0.004372041082693734,0.012424951558233189
T25,0.003807615230460922,-2.609481050086016,stable,0.004372041082693734,0.012424951558233189
T25,0.003907815631262525,-0.5390523110264316,unstable,0.004372041082693734,0.012424951558233189
T25,0.003907815631262525,-2.602540342563362,stable,0.004372041082693734,0.012424951558233189
T25,0.004008016032064128,-0.546188254382344,unstable,0.004372041082693734,0.012424951558233189
T25,0.004008016032064128,-2.5954043992074496,stable,0.004372041082693734,0.012424951558233189
T25,0.004108216432865732,-0.5535283750080731,unstable,0.004372041082693734,0.012424951558233189
T25,0.004108216432865732,-2.5880642785817205,stable,0.004372041082693734,0.012424951558233189
T25,0.004208416833667334,-0.5610822090665635,unstable,0.004372041082693734,0.012424951558233189
T25,0.004208416833667334,-2.580510444523229,stable,0.004372041082693734,0.012424951558233189
T25,0.004308617234468938,-0.5688599412751025,unstable,0.004372041082693734,0.012424951558233189
T25,0.004308617234468938,-2.572732712314691,stable,0.004372041082693734,0.012424951558233189
T25,0.004408817635270541,-0.5768724650699553,unstable,0.004372041082693734,0.012424951558233189
T25,0.004408817635270541,-2.5647201885198374,stable,0.004372041082693734,0.012424951558233189
T25,0.0045090180360721445,-0.5851314500446629,unstable,0.004372041082693734,0.012424951558233189
T25,0.0045090180360721445,-2.5564612035451297,stable,0.004372041082693734,0.012424951558233189
T25,0.004609218436873747,-0.593649417768221,unstable,0.004372041082693734,0.012424951558233189
T25,0.004609218436873747,-2.547943235821572,stable,0.004372041082693734,0.012424951558233189
T25,0.004709418837675351,-0.6024398272950942,unstable,0.004372041082693734,0.012424951558233189
T25,0.004709418837675351,-2.539152826294699,stable,0.004372041082693734,0.012424951558233189
T25,0.004809619238476954,-0.6115171719305037,unstable,0.004372041082693734,0.012424951558233189
T25,0.004809619238476954,-2.5300754816592894,stable,0.004372041082693734,0.012424951558233189
T25,0.004909819639278557,-0.6208970891235754,unstable,0.004372041082693734,0.012424951558233189
T25,0.004909819639278557,-2.5206955644662177,stable,0.004372041082693734,0.012424951558233189
T25,0.00501002004008016,-0.6305964857433652,unstable,0.004372041082693734,0.012424951558233189
T25,0.00501002004008016,-2.510996167846428,stable,0.004372041082693734,0.012424951558233189
T25,0.005110220440881764,-0.640633681468811,unstable,0.004372041082693734,0.012424951558233189
T25,0.005110220440881764,-2.5009589721209817,stable,0.004372041082693734,0.012424951558233189
T25,0.0052104208416833666,-0.6510285736203869,unstable,0.004372041082693734,0.012424951558233189
T25,0.0052104208416833666,-2.490564079969406,stable,0.004372041082693734,0.012424951558233189
T25,0.00531062124248497,-0.6618028275146886,unstable,0.004372041082693734,0.012424951558233189
T25,0.00531062124248497,-2.4797898260751046,stable,0.004372041082693734,0.012424951558233189
T25,0.005410821643286573,-0.6729800973819327,unstable,0.004372041082693734,0.012424951558233189
T25,0.005410821643286573,-2.4686125562078605,stable,0.004372041082693734,0.012424951558233189
T25,0.005511022044088177,-0.6845862841165835,unstable,0.004372041082693734,0.012424951558233189
T25,0.005511022044088177,-2.457006369473209,stable,0.004372041082693734,0.012424951558233189
T25,0.0056112224448897794,-0.6966498377239727,unstable,0.004372041082693734,0.012424951558233189
T25,0.0056112224448897794,-2.4449428158658204,stable,0.004372041082693734,0.012424951558233189
T25,0.005711422845691383,-0.7092021144074536,unstable,0.004372041082693734,0.012424951558233189
T25,0.005711422845691383,-2.4323905391823395,stable,0.004372041082693734,0.012424951558233189
T25,0.005811623246492986,-0.7222778009895738,unstable,0.004372041082693734,0.012424951558233189
T25,0.005811623246492986,-2.4193148526002197,stable,0.004372041082693734,0.012424951558233189
T25,0.0059118236472945895,-0.7359154230314404,unstable,0.004372041082693734,0.012424951558233189
T25,0.0059118236472945895,-2.4056772305583527,stable,0.004372041082693734,0.012424951558233189
T25,0.006012024048096192,-0.7501579579751665,unstable,0.004372041082693734,0.012424951558233189
T25,0.006012024048096192,-2.3914346956146266,stable,0.004372041082693734,0.012424951558233189
T25,0.006112224448897796,-0.765053581426534,unstable,0.004372041082693734,0.012424951558233189
T25,0.006112224448897796,-2.3765390721632595,stable,0.004372041082693734,0.012424951558233189
T25,0.006212424849699399,-0.7806565841283404,unstable,0.004372041082693734,0.012424951558233189
T25,0.006212424849699399,-2.3609360694614523,stable,0.004372041082693734,0.012424951558233189
T25,0.006312625250501002,-0.7970285104819421,unstable,0.004372041082693734,0.012424951558233189
T25,0.006312625250501002,-2.344564143107851,stable,0.004372041082693734,0.012424951558233189
T25,0.006412825651302605,-0.8142395885703175,unstable,0.004372041082693734,0.012424951558233189
T25,0.006412825651302605,-2.3273530650194756,stable,0.004372041082693734,0.012424951558233189
T25,0.006513026052104208,-0.8323705495622953,unstable,0.004372041082693734,0.012424951558233189
T25,0.006513026052104208,-2.309222104027498,stable,0.004372041082693734,0.012424951558233189
T25,0.006613226452905812,-0.8515149760855611,unstable,0.004372041082693734,0.012424951558233189
T25,0.006613226452905812,-2.2900776775042324,stable,0.004372041082693734,0.012424951558233189
T25,0.006713426853707414,-0.8717823829279938,unstable,0.004372041082693734,0.012424951558233189
T25,0.006713426853707414,-2.2698102706617993,stable,0.004372041082693734,0.012424951558233189
T25,0.006813627254509018,-0.8933023335481698,unstable,0.004372041082693734,0.012424951558233189
T25,0.006813627254509018,-2.2482903200416233,stable,0.004372041082693734,0.012424951558233189
T25,0.006913827655310621,-0.9162300578530176,unstable,0.004372041082693734,0.012424951558233189
T25,0.006913827655310621,-2.225362595736775,stable,0.004372041082693734,0.012424951558233189
T25,0.0070140280561122245,-0.9407543079073855,unstable,0.004372041082693734,0.012424951558233189
T25,0.0070140280561122245,-2.200838345682408,stable,0.004372041082693734,0.012424951558233189
T25,0.007114228456913827,-0.9671086607514892,unstable,0.004372041082693734,0.012424951558233189
T25,0.007114228456913827,-2.1744839928383035,stable,0.004372041082693734,0.012424951558233189
T25,0.007214428857715431,-0.9955883399990944,unstable,0.004372041082693734,0.012424951558233189
T25,0.007214428857715431,-2.1460043135906988,stable,0.004372041082693734,0.012424951558233189
T25,0.007314629258517034,-1.02657629199585,unstable,0.004372041082693734,0.012424951558233189
T25,0.007314629258517034,-2.115016361593943,stable,0.004372041082693734,0.012424951558233189
T25,0.007414829659318637,-1.0605856863403242,unstable,0.004372041082693734,0.012424951558233189
T25,0.007414829659318637,-2.0810069672494684,stable,0.004372041082693734,0.012424951558233189
T25,0.00751503006012024,-1.0983337141438976,unstable,0.004372041082693734,0.012424951558233189
T25,0.00751503006012024,-2.043258939445895,stable,0.004372041082693734,0.012424951558233189
T25,0.007615230460921844,-1.14088079194044,unstable,0.004372041082693734,0.012424951558233189
T25,0.007615230460921844,-2.0007118616493536,stable,0.004372041082693734,0.012424951558233189
T25,0.007715430861723447,-1.189924717377976,unstable,0.004372041082693734,0.012424951558233189
T25,0.007715430861723447,-1.951667936211817,stable,0.004372041082693734,0.012424951558233189
T25,0.00781563126252505,-1.2485356661658293,unstable,0.004372041082693734,0.012424951558233189
T25,0.00781563126252505,-1.8930569874239636,stable,0.004372041082693734,0.012424951558233189
T25,0.007915831663326654,-1.323589373744892,unstable,0.004372041082693734,0.012424951558233189
T25,0.007915831663326654,-1.818003279844901,stable,0.004372041082693734,0.012424951558233189
T25,0.008016032064128256,-1.441365357790898,unstable,0.004372041082693734,0.012424951558233189
T25,0.008016032064128256,-1.7002272957988946,stable,0.004372041082693734,0.012424951558233189
T25,0.016833667334669337,1.4417208558355048,stable,0.004372041082693734,0.012424951558233189
T25,0.016833667334669337,1.6998717977542883,unstable,0.004372041082693734,0.012424951558233189
T25,0.016933867735470943,1.3237684651976362,stable,0.004372041082693734,0.012424951558233189
T25,0.016933867735470943,1.8178241883921569,unstable,0.004372041082693734,0.012424951558233189
T25,0.017034068136272545,1.2486680638594247,stable,0.004372041082693734,0.012424951558233189
T25,0.017034068136272545,1.8929245897303684,unstable,0.004372041082693734,0.012424951558233189
T25,0.017134268537074147,1.1900327635944912,stable,0.004372041082693734,0.012424951558233189
T25,0.017134268537074147,1.951559889995302,unstable,0.004372041082693734,0.012424951558233189
T25,0.017234468937875752,1.140973179567304,stable,0.004372041082693734,0.012424951558233189
T25,0.017234468937875752,2.000619474022489,unstable,0.004372041082693734,0.012424951558233189
T25,0.017334669338677354,1.0984149089280004,stable,0.004372041082693734,0.012424951558233189
T25,0.017334669338677354,2.0431777446617927,unstable,0.004372041082693734,0.012424951558233189
T25,0.01743486973947896,1.0606583506520737,stable,0.004372041082693734,0.012424951558233189
T25,0.01743486973947896,2.0809343029377194,unstable,0.004372041082693734,0.012424951558233189
T25,0.01753507014028056,1.0266421693860108,stable,0.004372041082693734,0.012424951558233189
T25,0.01753507014028056,2.1149504842037823,unstable,0.004372041082693734,0.012424951558233189
T25,0.017635270541082163,0.9956486488685465,stable,0.004372041082693734,0.012424951558233189
T25,0.017635270541082163,2.1459440047212466,unstable,0.004372041082693734,0.012424951558233189
T25,0.01773547094188377,0.9671642940136698,stable,0.004372041082693734,0.012424951558233189
T25,0.01773547094188377,2.1744283595761233,unstable,0.004372041082693734,0.012424951558233189
T25,0.01783567134268537,0.9408059441731682,stable,0.004372041082693734,0.012424951558233189
T25,0.01783567134268537,2.200786709416624,unstable,0.004372041082693734,0.012424951558233189
T25,0.017935871743486972,0.9162782278664459,stable,0.004372041082693734,0.012424951558233189
T25,0.017935871743486972,2.2253144257233473,unstable,0.004372041082693734,0.012424951558233189
T25,0.018036072144288578,0.893347462135897,stable,0.004372041082693734,0.012424951558233189
T25,0.018036072144288578,2.2482451914538952,unstable,0.004372041082693734,0.012424951558233189
T25,0.01813627254509018,0.8718248166916265,stable,0.004372041082693734,0.012424951558233189
T25,0.01813627254509018,2.2697678368981666,unstable,0.004372041082693734,0.012424951558233189
T25,0.018236472945891785,0.8515550023641358,stable,0.004372041082693734,0.012424951558233189
T25,0.018236472945891785,2.2900376512256573,unstable,0.004372041082693734,0.012424951558233189
T25,0.018336673346693387,0.8324084098217153,stable,0.004372041082693734,0.012424951558233189
T25,0.018336673346693387,2.309184243768078,unstable,0.004372041082693734,0.012424951558233189
T25,0.01843687374749499,0.8142754881077745,stable,0.004372041082693734,0.012424951558233189
T25,0.01843687374749499,2.327317165482018,unstable,0.004372041082693734,0.012424951558233189
T25,0.018537074148296594,0.7970626256194562,stable,0.004372041082693734,0.012424951558233189
T25,0.018537074148296594,2.344530027970337,unstable,0.004372041082693734,0.012424951558233189
T25,0.018637274549098196,0.7806890676504321,stable,0.004372041082693734,0.012424951558233189
T25,0.018637274549098196,2.3609035859393614,unstable,0.004372041082693734,0.012424951558233189
T25,0.018737474949899798,0.765084566761824,stable,0.004372041082693734,0.012424951558233189
T25,0.018737474949899798,2.376508086827969,unstable,0.004372041082693734,0.012424951558233189
T25,0.018837675350701404,0.7501875624613041,stable,0.004372041082693734,0.012424951558233189
T25,0.018837675350701404,2.3914050911284885,unstable,0.004372041082693734,0.012424951558233189
T25,0.018937875751503006,0.7359437504990538,stable,0.004372041082693734,0.012424951558233189
T25,0.018937875751503006,2.4056489030907393,unstable,0.004372041082693734,0.012424951558233189
T25,0.01903807615230461,0.7223049438322455,stable,0.004372041082693734,0.012424951558233189
T25,0.01903807615230461,2.4192877097575476,unstable,0.004372041082693734,0.012424951558233189
T25,0.019138276553106213,0.7092281552581956,stable,0.004372041082693734,0.012424951558233189
T25,0.019138276553106213,2.432364498331598,unstable,0.004372041082693734,0.012424951558233189
T25,0.019238476953907815,0.6966748508265095,stable,0.004372041082693734,0.012424951558233189
T25,0.019238476953907815,2.4449178027632836,unstable,0.004372041082693734,0.012424951558233189
T25,0.01933867735470942,0.6846103364571583,stable,0.004372041082693734,0.012424951558233189
T25,0.01933867735470942,2.456982317132635,unstable,0.004372041082693734,0.012424951558233189
T25,0.019438877755511022,0.6730032496311749,stable,0.004372041082693734,0.012424951558233189
T25,0.019438877755511022,2.4685894039586183,unstable,0.004372041082693734,0.012424951558233189
T25,0.019539078156312624,0.6618251348173416,stable,0.004372041082693734,0.012424951558233189
T25,0.019539078156312624,2.4797675187724515,unstable,0.004372041082693734,0.012424951558233189
T25,0.01963927855711423,0.6510500862620905,stable,0.004372041082693734,0.012424951558233189
T25,0.01963927855711423,2.4905425673277026,unstable,0.004372041082693734,0.012424951558233189
T25,0.01973947895791583,0.6406544454426832,stable,0.004372041082693734,0.012424951558233189
T25,0.01973947895791583,2.50093820814711,unstable,0.004372041082693734,0.012424951558233189
T25,0.019839679358717433,0.6306165432343014,stable,0.004372041082693734,0.012424951558233189
T25,0.019839679358717433,2.5109761103554913,unstable,0.004372041082693734,0.012424951558233189
T25,0.01993987975951904,0.6209164789244945,stable,0.004372041082693734,0.012424951558233189
T25,0.01993987975951904,2.520676174665299,unstable,0.004372041082693734,0.012424951558233189
T25,0.02004008016032064,0.6115359298019394,stable,0.004372041082693734,0.012424951558233189
T25,0.02004008016032064,2.5300567237878537,unstable,0.004372041082693734,0.012424951558233189
T25,0.020140280561122246,0.6024579862773156,stable,0.004372041082693734,0.012424951558233189
T25,0.020140280561122246,2.539134667312478,unstable,0.004372041082693734,0.012424951558233189
T25,0.020240480961923848,0.5936670084533677,stable,0.004372041082693734,0.012424951558233189
T25,0.020240480961923848,2.5479256451364254,unstable,0.004372041082693734,0.012424951558233189
T25,0.02034068136272545,0.5851485008150008,stable,0.004372041082693734,0.012424951558233189
T25,0.02034068136272545,2.5564441527747928,unstable,0.004372041082693734,0.012424951558233189
T25,0.020440881763527055,0.5768890023072855,stable,0.004372041082693734,0.012424951558233189
T25,0.020440881763527055,2.5647036512825077,unstable,0.004372041082693734,0.012424951558233189
T25,0.020541082164328657,0.5688759895455031,stable,0.004372041082693734,0.012424951558233189
T25,0.020541082164328657,2.5727166640442896,unstable,0.004372041082693734,0.012424951558233189
T25,0.02064128256513026,0.5610977912839217,stable,0.004372041082693734,0.012424951558233189
T25,0.02064128256513026,2.580494862305871,unstable,0.004372041082693734,0.012424951558233189
T25,0.020741482965931864,0.5535435125793233,stable,0.004372041082693734,0.012424951558233189
T25,0.020741482965931864,2.58804914101047,unstable,0.004372041082693734,0.012424951558233189
T25,0.020841683366733466,0.5462029673368543,stable,0.004372041082693734,0.012424951558233189
T25,0.020841683366733466,2.595389686252939,unstable,0.004372041082693734,0.012424951558233189
T25,0.02094188376753507,0.5390666181316046,stable,0.004372041082693734,0.012424951558233189
T25,0.02094188376753507,2.6025260354581885,unstable,0.004372041082693734,0.012424951558233189
T25,0.021042084168336674,0.5321255223686183,stable,0.004372041082693734,0.012424951558233189
T25,0.021042084168336674,2.609467131221175,unstable,0.004372041082693734,0.012424951558233189
T25,0.021142284569138275,0.5253712839840103,stable,0.004372041082693734,0.012424951558233189
T25,0.021142284569138275,2.6162213696057828,unstable,0.004372041082693734,0.012424951558233189
T25,0.02124248496993988,0.518796010006167,stable,0.004372041082693734,0.012424951558233189
T25,0.02124248496993988,2.6227966435836265,unstable,0.004372041082693734,0.012424951558233189
T25,0.021342685370741483,0.5123922713930869,stable,0.004372041082693734,0.012424951558233189
T25,0.021342685370741483,2.6292003821967063,unstable,0.004372041082693734,0.012424951558233189
T25,0.021442885771543085,0.5061530676432939,stable,0.004372041082693734,0.012424951558233189
T25,0.021442885771543085,2.635439585946499,unstable,0.004372041082693734,0.012424951558233189
T25,0.02154308617234469,0.5000717947463134,stable,0.004372041082693734,0.012424951558233189
T25,0.02154308617234469,2.6415208588434798,unstable,0.004372041082693734,0.012424951558233189
T25,0.021643286573146292,0.4941422160965878,stable,0.004372041082693734,0.012424951558233189
T25,0.021643286573146292,2.6474504374932053,unstable,0.004372041082693734,0.012424951558233189
T25,0.021743486973947897,0.48835843604389906,stable,0.004372041082693734,0.012424951558233189
T25,0.021743486973947897,2.6532342175458936,unstable,0.004372041082693734,0.012424951558233189
T25,0.0218436873747495,0.4827148757952049,stable,0.004372041082693734,0.012424951558233189
T25,0.0218436873747495,2.6588777777945882,unstable,0.004372041082693734,0.012424951558233189
T25,0.0219438877755511,0.47720625141857864,stable,0.004372041082693734,0.012424951558233189
T25,0.0219438877755511,2.664386402171214,unstable,0.004372041082693734,0.012424951558233189
T25,0.022044088176352707,0.4718275537306269,stable,0.004372041082693734,0.012424951558233189
T25,0.022044088176352707,2.669765099859166,unstable,0.004372041082693734,0.012424951558233189
T25,0.02214428857715431,0.4665740298751433,stable,0.004372041082693734,0.012424951558233189
T25,0.02214428857715431,2.6750186237146494,unstable,0.004372041082693734,0.012424951558233189
T25,0.02224448897795591,0.46144116642352717,stable,0.004372041082693734,0.012424951558233189
T25,0.02224448897795591,2.680151487166266,unstable,0.004372041082693734,0.012424951558233189
T25,0.022344689378757516,0.45642467384721597,stable,0.004372041082693734,0.012424951558233189
T25,0.022344689378757516,2.6851679797425767,unstable,0.004372041082693734,0.012424951558233189
T25,0.022444889779559118,0.45152047222946257,stable,0.004372041082693734,0.012424951558233189
T25,0.022444889779559118,2.69007218136033,unstable,0.004372041082693734,0.012424951558233189
T25,0.02254509018036072,0.44672467809869554,stable,0.004372041082693734,0.012424951558233189
T25,0.02254509018036072,2.694867975491098,unstable,0.004372041082693734,0.012424951558233189
T25,0.022645290581162325,0.4420335922786651,stable,0.004372041082693734,0.012424951558233189
T25,0.022645290581162325,2.6995590613111276,unstable,0.004372041082693734,0.012424951558233189
T25,0.022745490981963927,0.43744368866195105,stable,0.004372041082693734,0.012424951558233189
T25,0.022745490981963927,2.7041489649278425,unstable,0.004372041082693734,0.012424951558233189
T25,0.022845691382765532,0.43295160382335895,stable,0.004372041082693734,0.012424951558233189
T25,0.022845691382765532,2.7086410497664346,unstable,0.004372041082693734,0.012424951558233189
T25,0.022945891783567134,0.42855412739848786,stable,0.004372041082693734,0.012424951558233189
T25,0.022945891783567134,2.713038526191305,unstable,0.004372041082693734,0.012424951558233189
T25,0.023046092184368736,0.42424819316045825,stable,0.004372041082693734,0.012424951558233189
T25,0.023046092184368736,2.7173444604293344,unstable,0.004372041082693734,0.012424951558233189
T25,0.02314629258517034,0.42003087073459744,stable,0.004372041082693734,0.012424951558233189
T25,0.02314629258517034,2.7215617828551952,unstable,0.004372041082693734,0.012424951558233189
T25,0.023246492985971944,0.41589935789689747,stable,0.004372041082693734,0.012424951558233189
T25,0.023246492985971944,2.7256932956928956,unstable,0.004372041082693734,0.012424951558233189
T25,0.023346693386773545,0.41185097340739096,stable,0.004372041082693734,0.012424951558233189
T25,0.023346693386773545,2.7297416801824017,unstable,0.004372041082693734,0.012424951558233189
T25,0.02344689378757515,0.40788315033433875,stable,0.004372041082693734,0.012424951558233189
T25,0.02344689378757515,2.7337095032554544,unstable,0.004372041082693734,0.012424951558233189
T25,0.023547094188376753,0.40399342982933106,stable,0.004372041082693734,0.012424951558233189
T25,0.023547094188376753,2.737599223760462,unstable,0.004372041082693734,0.012424951558233189
T25,0.023647294589178358,0.40017945531716137,stable,0.004372041082693734,0.012424951558233189
T25,0.023647294589178358,2.7414131982726317,unstable,0.004372041082693734,0.012424951558233189
T25,0.02374749498997996,0.3964389670676902,stable,0.004372041082693734,0.012424951558233189
T25,0.02374749498997996,2.7451536865221033,unstable,0.004372041082693734,0.012424951558233189
T25,0.023847695390781562,0.39276979711992155,stable,0.004372041082693734,0.012424951558233189
T25,0.023847695390781562,2.7488228564698716,unstable,0.004372041082693734,0.012424951558233189
T25,0.023947895791583167,0.38916986453119184,stable,0.004372041082693734,0.012424951558233189
T25,0.023947895791583167,2.752422789058601,unstable,0.004372041082693734,0.012424951558233189
T25,0.02404809619238477,0.3856371709268003,stable,0.004372041082693734,0.012424951558233189
T25,0.02404809619238477,2.7559554826629924,unstable,0.004372041082693734,0.012424951558233189
T25,0.02414829659318637,0.3821697963275579,stable,0.004372041082693734,0.012424951558233189
T25,0.02414829659318637,2.7594228572622352,unstable,0.004372041082693734,0.012424951558233189
T25,0.024248496993987977,0.3787658952347135,stable,0.004372041082693734,0.012424951558233189
T25,0.024248496993987977,2.7628267583550796,unstable,0.004372041082693734,0.012424951558233189
T25,0.02434869739478958,0.3754236929534387,stable,0.004372041082693734,0.012424951558233189
T25,0.02434869739478958,2.766168960636355,unstable,0.004372041082693734,0.012424951558233189
T25,0.024448897795591184,0.37214148213768095,stable,0.004372041082693734,0.012424951558233189
T25,0.024448897795591184,2.769451171452112,unstable,0.004372041082693734,0.012424951558233189
T25,0.024549098196392786,0.3689176195405941,stable,0.004372041082693734,0.012424951558233189
T25,0.024549098196392786,2.7726750340491986,unstable,0.004372041082693734,0.012424951558233189
T25,0.024649298597194388,0.3657505229560889,stable,0.004372041082693734,0.012424951558233189
T25,0.024649298597194388,2.7758421306337038,unstable,0.004372041082693734,0.012424951558233189
